"","x","y","boundary","inner"
"156",0.478547093225643,0.54354032385163,0,TRUE
"157",0.887037169421092,0.330279470887035,1,FALSE
"158",0.425319222267717,0.295619966462255,1,TRUE
"159",0.572803297778592,0.367904589278623,1,FALSE
"160",0.8490882050246,0.707175723044202,1,FALSE
"161",0.131128706037998,0.492945891804993,0,FALSE
"162",0.952507197624072,0.467499874765053,1,FALSE
"163",0.804228499531746,0.95424454472959,1,FALSE
"164",0.0372326052747667,0.212289353599772,1,TRUE
"165",0.600846114801243,0.99698918662034,0,FALSE
"166",0.924157364293933,0.690355022437871,1,FALSE
"167",0.831194930709898,0.064231771742925,1,FALSE
"168",0.178970208857208,0.300926755880937,1,TRUE
"169",0.829176894854754,0.813823147211224,1,FALSE
"170",0.447721743024886,0.273674237541854,0,TRUE
"171",0.503849987173453,0.804649502504617,0,TRUE
"172",0.991945474641398,0.636197204003111,1,FALSE
"173",0.390364053659141,0.920237250858918,0,FALSE
"174",0.33880565688014,0.660260967211798,0,FALSE
"175",0.457982041174546,0.000670584617182612,1,FALSE
"176",0.293459013104439,0.467962689930573,0,TRUE
"177",0.741841929266229,0.254824654897675,1,FALSE
"178",0.111967203440145,0.282640834571794,0,TRUE
"179",0.914963349699974,0.848235615296289,1,FALSE
"180",0.194465485634282,0.656253976514563,0,FALSE
"181",0.367728553945199,0.0293093454092741,1,FALSE
"182",0.733953126706183,0.203387991059572,1,FALSE
"183",0.61204060469754,0.923296065535396,1,TRUE
"184",0.0114762531593442,0.985629098489881,0,FALSE
"185",0.0190634003374726,0.607535094022751,0,FALSE
"186",0.365719746565446,0.430521261645481,1,TRUE
"187",0.702534515643492,0.415045932866633,1,FALSE
"188",0.712153665255755,0.184400422731414,1,FALSE
"189",0.946242209989578,0.327561904443428,1,FALSE
"190",0.0313494983129203,0.310746074421331,0,FALSE
"191",0.811701060272753,0.213513631140813,1,FALSE
"192",0.605410812189803,0.442976609105244,1,FALSE
"193",0.930854649748653,0.158805381506681,1,FALSE
"194",0.541719776112586,0.477113507688046,0,TRUE
"195",0.918834199663252,0.717645860277116,1,FALSE
"196",0.776081994175911,0.202320789452642,1,FALSE
"197",0.337845288217068,0.747042144183069,0,FALSE
"198",0.998738738242537,0.686137136304751,1,FALSE
"199",0.232894344720989,0.872539286734536,0,FALSE
"200",0.208537760656327,0.797486708732322,0,FALSE
"201",0.794434188865125,0.173202789155766,1,FALSE
"202",0.68484177114442,0.128784354077652,1,FALSE
"203",0.385941575514153,0.25119317532517,1,TRUE
"204",0.244062883080915,0.184366806875914,1,FALSE
"205",0.431189666502178,0.606111949309707,0,FALSE
"206",0.181565399980173,0.512573876651004,0,FALSE
"207",0.578429028159007,0.146721848519519,1,FALSE
"208",0.28327685710974,0.991934956982732,0,FALSE
"209",0.51251208782196,0.303007412469015,1,TRUE
"210",0.214081851299852,0.677780776284635,0,FALSE
"211",0.601720842532814,0.729828893672675,1,FALSE
"212",0.854134470457211,0.432284405222163,1,FALSE
"213",0.574744859477505,0.313169203931466,1,FALSE
"214",0.666380553040653,0.490837501594797,1,FALSE
"215",0.570256452076137,0.527548413723707,1,FALSE
"216",0.927472791867331,0.657582455081865,1,FALSE
"217",0.707846545614302,0.288386282045394,1,FALSE
"218",0.557039680425078,0.534779537469149,1,TRUE
"219",0.152742828242481,0.195628444198519,1,TRUE
"220",0.336187882348895,0.400198121089488,1,TRUE
"221",0.0389054431580007,0.539933788590133,0,FALSE
"222",0.0777708210516721,0.287823531776667,1,TRUE
"223",0.830579804256558,0.998255154117942,1,FALSE
"224",0.236931912368163,0.0995670910924673,1,FALSE
"225",0.213720038998872,0.603988646762446,0,FALSE
"226",0.0547307843808085,0.281982050510123,0,TRUE
"227",0.679021838819608,0.860815905267373,1,FALSE
"228",0.0970555525273085,0.33849316299893,0,TRUE
"229",0.125434576533735,0.00466902530752122,1,FALSE
"230",0.263745335862041,0.202138285851106,1,TRUE
"231",0.799191418802366,0.0147638011258096,1,FALSE
"232",0.9533696831204,0.456775869475678,1,FALSE
"233",0.118056984152645,0.858127516228706,0,FALSE
"234",0.545994531130418,0.129772627027705,1,FALSE
"235",0.80107111367397,0.139017778448761,1,FALSE
"236",0.614301449153572,0.45123274018988,1,FALSE
"237",0.126319540198892,0.375635700998828,0,TRUE
"238",0.230749226408079,0.474761886289343,0,FALSE
"239",0.693017714656889,0.949538491200656,1,FALSE
"240",0.372274444438517,0.651440802495927,0,FALSE
"241",0.942064463626593,0.108814210630953,1,FALSE
"242",0.0713498129043728,0.898807282326743,0,FALSE
"243",0.452663845848292,0.780927647836506,0,FALSE
"244",0.441917387070134,0.717213334515691,0,TRUE
"245",0.679977539926767,0.417875668266788,1,FALSE
"246",0.431907535064965,0.237607284914702,1,TRUE
"247",0.882194896694273,0.309768777340651,1,FALSE
"248",0.699020596919581,0.48376642819494,1,FALSE
"249",0.410140409134328,0.438565479358658,0,TRUE
"250",0.375308063579723,0.765237767016515,0,FALSE
"251",0.108355254866183,0.872725134249777,0,FALSE
"252",0.345764938741922,0.478468623012304,1,TRUE
"253",0.821959572611377,0.774057271424681,1,FALSE
"254",0.418899130309001,0.940401925239712,0,FALSE
"255",0.988198563456535,0.232258746400476,1,FALSE
"256",0.114880022127181,0.594568423461169,0,FALSE
"257",0.45700446725823,0.994329155422747,0,FALSE
"258",0.931359854992479,0.0603242642246187,1,FALSE
"259",0.0609053538646549,0.00829061027616262,1,FALSE
"260",0.576948070898652,0.992639521602541,0,FALSE
"261",0.929825239349157,0.761238488135859,1,FALSE
"262",0.646496885456145,0.443107390543446,1,FALSE
"263",0.211659189779311,0.916345442878082,0,FALSE
"264",0.260022551286966,0.0962183508090675,1,FALSE
"265",0.792543364223093,0.554902389878407,1,FALSE
"266",0.868235912872478,0.488047572784126,1,FALSE
"267",0.740312920184806,0.106034120777622,1,FALSE
"268",0.763752458849922,0.166782788233832,1,FALSE
"269",0.659043978434056,0.663973149377853,1,FALSE
"270",0.0784597462043166,0.836628035642207,0,FALSE
"271",0.372592984465882,0.20272991922684,1,TRUE
"272",0.958445966243744,0.271006628638133,1,FALSE
"273",0.0249295672401786,0.692944354377687,0,FALSE
"274",0.604379054624587,0.384249863913283,1,FALSE
"275",0.0106069545727223,0.928549011005089,0,FALSE
"276",0.454542385647073,0.268851757282391,1,TRUE
"277",0.111329520586878,0.220840834779665,1,TRUE
"278",0.279118681093678,0.635232852073386,0,FALSE
"279",0.51088737254031,0.0108652382623404,1,FALSE
"280",0.317656363826245,0.0121987168677151,1,FALSE
"281",0.92624538182281,0.606276125181466,1,FALSE
"282",0.764396017650142,0.0834020539186895,1,FALSE
"283",0.337554756551981,0.715930352220312,0,FALSE
"284",0.914011519169435,0.0739644868299365,1,FALSE
"285",0.309363096021116,0.404976717196405,1,TRUE
"286",0.124794245231897,0.884887286927551,0,FALSE
"287",0.932150813983753,0.158430642215535,1,FALSE
"288",0.120065691648051,0.80065178219229,0,FALSE
"289",0.427801098441705,0.756539955269545,0,FALSE
"290",0.58704512915574,0.616712703369558,1,FALSE
"291",0.076184626435861,0.277243756456301,0,TRUE
"292",0.635364875663072,0.081086637917906,1,FALSE
"293",0.734049579128623,0.187277765711769,1,FALSE
"294",0.0457878336310387,0.422467284370214,0,FALSE
"295",0.354259700980037,0.229604416294023,1,TRUE
"296",0.847761823562905,0.593544834526256,1,FALSE
"297",0.68778369622305,0.8361414631363,1,FALSE
"298",0.00179029954597354,0.224935843143612,0,FALSE
"299",0.664439599961042,0.587950212880969,1,FALSE
"300",0.155118177644908,0.479112492874265,0,FALSE
"301",0.481545121176168,0.0728016551584005,1,FALSE
"302",0.113868408137932,0.0373295319732279,1,FALSE
"303",0.87249627453275,0.779783203499392,1,FALSE
"304",0.426945796003565,0.661499528214335,0,FALSE
"305",0.274337381590158,0.0288989611435682,1,FALSE
"306",0.71132998005487,0.834054122911766,1,FALSE
"307",0.350906903855503,0.256584074115381,1,TRUE
"308",0.824181534349918,0.786086645908654,1,FALSE
"309",0.483190573751926,0.81527640693821,0,TRUE
"310",0.926352099049836,0.0974187825340778,1,FALSE
"311",0.130461408756673,0.29670232324861,0,TRUE
"312",0.133545819437131,0.428441207390279,0,FALSE
"313",0.897975504165515,0.333355276146904,1,FALSE
"314",0.61162812076509,0.218457543058321,1,FALSE
"315",0.42076580110006,0.455974365584552,0,FALSE
"316",0.175863242242485,0.384953808970749,0,TRUE
"317",0.403883040184155,0.966824596514925,0,FALSE
"318",0.23231567023322,0.99170243833214,0,FALSE
"319",0.78714139922522,0.238862799014896,1,FALSE
"320",0.836573737906292,0.623604402178898,1,FALSE
"321",0.513073980808258,0.02366659976542,1,FALSE
"322",0.0014547856990248,0.4910590024665,0,FALSE
"323",0.847271047066897,0.213883076561615,1,FALSE
"324",0.751478342805058,0.756966169457883,1,FALSE
"325",0.581274486146867,0.941586937755346,1,TRUE
"326",0.000199051108211279,0.0125233402941376,1,FALSE
"327",0.300454626092687,0.556819381425157,0,FALSE
"328",0.505549132125452,0.215791318332776,1,TRUE
"329",0.390289473580196,0.44322517211549,0,TRUE
"330",0.612706532469019,0.758353493642062,1,FALSE
"331",0.973640711046755,0.282263803062961,1,FALSE
"332",0.427328012185171,0.524437945568934,0,FALSE
"333",0.643232162808999,0.246745229465887,1,FALSE
"334",0.404313737759367,0.974679395789281,0,FALSE
"335",0.863017807947472,0.79095065430738,1,FALSE
"336",0.272924934979528,0.589061648584902,0,FALSE
"337",0.582067639566958,0.544229780789465,1,FALSE
"338",0.0812439029105008,0.615215825848281,0,FALSE
"339",0.511236864840612,0.557940501486883,1,TRUE
"340",0.415739435236901,0.881762866862118,0,FALSE
"341",0.289032059721649,0.462585895089433,0,TRUE
"342",0.820628477958962,0.00554576772265136,1,FALSE
"343",0.141296846559271,0.545199631713331,0,FALSE
"344",0.282350294291973,0.22225162293762,1,TRUE
"345",0.458751757163554,0.512176350923255,0,TRUE
"346",0.52683205390349,0.640401942888275,1,TRUE
"347",0.508884222945198,0.301932145142928,1,TRUE
"348",0.753867574501783,0.477240010630339,1,FALSE
"349",0.889684120425954,0.53902987879701,1,FALSE
"350",0.917324251495302,0.755749446572736,1,FALSE
"351",0.772471443517134,0.468724221689627,1,FALSE
"352",0.185977805638686,0.89820932620205,0,FALSE
"353",0.14043748867698,0.968048963928595,0,FALSE
"354",0.629218918737024,0.87579636182636,1,TRUE
"355",0.365952430991456,0.897704561706632,0,FALSE
"356",0.991901363246143,0.79188957135193,1,FALSE
"357",0.69630275061354,0.334078381303698,1,FALSE
"358",0.14948867703788,0.310454685240984,0,TRUE
"359",0.889382872032002,0.196048548677936,1,FALSE
"360",0.227752264356241,0.829866940621287,0,FALSE
"361",0.460097400005907,0.655662503791973,1,TRUE
"362",0.884215478552505,0.825311795109883,1,FALSE
"363",0.768641914241016,0.981545796385035,1,FALSE
"364",0.593849448487163,0.873334381729364,1,TRUE
"365",0.384526890236884,0.592692010570318,0,FALSE
"366",0.763803606387228,0.647339813178405,1,FALSE
"367",0.950207171263173,0.275809824466705,1,FALSE
"368",0.414766034344211,0.406335752923042,0,TRUE
"369",0.491693108808249,0.957271970342845,0,FALSE
"370",0.232543188845739,0.308361177332699,1,TRUE
"371",0.952377219917253,0.0183434633072466,1,FALSE
"372",0.931020998861641,0.422882501967251,1,FALSE
"373",0.499901899136603,0.933167680865154,0,FALSE
"374",0.340887716505677,0.39573397487402,0,TRUE
"375",0.714875317644328,0.599441327853128,1,FALSE
"376",0.0393536831252277,0.16164714214392,0,TRUE
"377",0.7019683055114,0.597415676573291,1,FALSE
"378",0.653803672408685,0.585077014984563,1,FALSE
"379",0.639788188273087,0.884601288242266,1,FALSE
"380",0.683094236766919,0.928478539688513,1,FALSE
"381",0.370128657203168,0.239487149519846,1,TRUE
"382",0.649865364888683,0.97039900533855,0,FALSE
"383",0.240153385791928,0.443071210058406,0,TRUE
"384",0.327384971082211,0.94611623394303,0,FALSE
"385",0.437604470411316,0.382064457051456,0,TRUE
"386",0.912307635881007,0.397795057389885,1,FALSE
"387",0.717466355999932,0.52019781130366,1,FALSE
"388",0.0966691533103585,0.0603088983334601,1,FALSE
"389",0.88299494003877,0.554091423982754,1,FALSE
"390",0.898418803699315,0.44139070622623,1,FALSE
"391",0.751427122624591,0.316029853420332,1,FALSE
"392",0.551313884789124,0.29495492298156,1,TRUE
"393",0.67727197194472,0.803195682354271,1,FALSE
"394",0.494277413701639,0.892587014241144,0,FALSE
"395",0.193050412693992,0.263094420544803,1,TRUE
"396",0.945227575488389,0.819562594173476,1,FALSE
"397",0.282941852230579,0.390710946870968,0,TRUE
"398",0.236774935619906,0.964763636467978,0,FALSE
"399",0.80190631840378,0.726109303766862,1,FALSE
"400",0.226197144715115,0.200925791403279,1,TRUE
"401",0.0510876318439841,0.687936699250713,0,FALSE
"402",0.637391873868182,0.33143100538291,1,FALSE
"403",0.667510399827734,0.0453152596019208,1,FALSE
"404",0.575175620382652,0.0690570939332247,1,FALSE
"405",0.704205452697352,0.141786117339507,1,FALSE
"406",0.665136148687452,0.760686425724998,1,FALSE
"407",0.830354957841337,0.166264883475378,1,FALSE
"408",0.401490659918636,0.13606580090709,1,FALSE
"409",0.907210830366239,0.954737954540178,1,FALSE
"410",0.0393714078236371,0.521250392775983,0,FALSE
"411",0.911167469108477,0.336548033636063,1,FALSE
"412",0.996058959281072,0.814141168957576,1,FALSE
"413",0.396210950799286,0.882939940784127,0,FALSE
"414",0.570343824336305,0.884223412256688,0,TRUE
"415",0.116616920568049,0.246679068310186,0,TRUE
"416",0.510804512072355,0.351624771254137,1,TRUE
"417",0.126443661749363,0.18218858120963,1,TRUE
"418",0.901706264587119,0.569130836986005,1,FALSE
"419",0.846766878385097,0.241039891960099,1,FALSE
"420",0.993027122225612,0.354344917926937,1,FALSE
"421",0.50399244739674,0.306615078356117,1,TRUE
"422",0.460800520377234,0.631011158693582,0,TRUE
"423",0.414435867918655,0.632579857017845,0,FALSE
"424",0.625302991131321,0.257532303920016,1,FALSE
"425",0.307020077481866,0.872048238292336,0,FALSE
"426",0.2293093893677,0.0540294924285263,1,FALSE
"427",0.153367392485961,0.152463680133224,1,TRUE
"428",0.972175755770877,0.693101988174021,1,FALSE
"429",0.996803596382961,0.899835147429258,1,FALSE
"430",0.703029325930402,0.619259922765195,1,FALSE
"431",0.505097418790683,0.00460936012677848,1,FALSE
"432",0.388787625357509,0.579018435906619,0,FALSE
"433",0.713480752892792,0.275212008273229,1,FALSE
"434",0.418752953177318,0.266716551734135,1,TRUE
"435",0.388642296427861,0.611563650658354,0,FALSE
"436",0.624992198077962,0.461600996553898,1,FALSE
"437",0.00598393916152418,0.868707967689261,0,FALSE
"438",0.778237549588084,0.503597144270316,1,FALSE
"439",0.879486091434956,0.224687448702753,1,FALSE
"440",0.562103264266625,0.0150441892910749,1,FALSE
"441",0.677142646629363,0.826798549154773,1,FALSE
"442",0.603674665791914,0.478475472424179,1,FALSE
"443",0.680076465709135,0.00290804915130138,1,FALSE
"444",0.36308569740504,0.886929160449654,0,FALSE
"445",0.483147987630218,0.312170176999643,1,TRUE
"446",0.309149389853701,0.182639835868031,1,FALSE
"447",0.718268561875448,0.846476605627686,1,FALSE
"448",0.123878021491691,0.225368396611884,1,TRUE
"449",0.724364247638732,0.533858670620248,1,FALSE
"450",0.0810051276348531,0.598248694790527,0,FALSE
"451",0.195773744489998,0.199956297408789,1,TRUE
"452",0.903648633509874,0.900300210341811,1,FALSE
"453",0.271248959936202,0.517689346335828,0,FALSE
"454",0.636688750702888,0.404023940209299,1,FALSE
"455",0.873293181648478,0.623417176771909,1,FALSE
"456",0.880512814503163,0.450061239302158,1,FALSE
"457",0.472686177352443,0.863093113526702,0,FALSE
"458",0.293934552697465,0.901223874883726,0,FALSE
"459",0.198184770299122,0.168554734671488,1,TRUE
"460",0.535323064541444,0.0745919223409146,1,FALSE
"461",0.819094125414267,0.871403405210003,1,FALSE
"462",0.320583399152383,0.103300390765071,1,FALSE
"463",0.246461361413822,0.25537052215077,1,TRUE
"464",0.949368217028677,0.91706765932031,1,FALSE
"465",0.36886949907057,0.719484127126634,0,FALSE
"466",0.636857475386932,0.402650154195726,1,FALSE
"467",0.178245324641466,0.111793871270493,1,TRUE
"468",0.33022433752194,0.888976244488731,0,FALSE
"469",0.467857493087649,0.696196392411366,0,TRUE
"470",0.394005300709978,0.943179078400135,0,FALSE
"471",0.570282862288877,0.985916374716908,0,FALSE
"472",0.783627173164859,0.489394892007113,1,FALSE
"473",0.695492628030479,0.81994783738628,1,FALSE
"474",0.230118092149496,0.0671478516887873,1,FALSE
"475",0.0673627341166139,0.377313837176189,0,FALSE
"476",0.653879989869893,0.16782967094332,1,FALSE
"477",0.514861193951219,0.826169164851308,1,TRUE
"478",0.329932425869629,0.0433675381354988,1,FALSE
"479",0.0700120474211872,0.89913038816303,0,FALSE
"480",0.372955043334514,0.499733198201284,0,FALSE
"481",0.661570267984644,0.240539101883769,1,FALSE
"482",0.993189041968435,0.811914985068142,1,FALSE
"483",0.938298085238785,0.514428649563342,1,FALSE
"484",0.716896655037999,0.0729402382858098,1,FALSE
"485",0.530812706798315,0.411711137974635,1,TRUE
"486",0.445549868512899,0.513060293160379,0,TRUE
"487",0.436042529297993,0.440298167290166,0,TRUE
"488",0.0630923439748585,0.986087244004011,0,FALSE
"489",0.715321712894365,0.603903983952478,1,FALSE
"490",0.941923588048667,0.955566765274853,1,FALSE
"491",0.846515059703961,0.497080673696473,1,FALSE
"492",0.411349484231323,0.00277248490601778,1,FALSE
"493",0.38743008277379,0.332971488591284,0,TRUE
"494",0.879668437410146,0.974324832204729,1,FALSE
"495",0.22668371675536,0.695185328600928,0,FALSE
"496",0.436755881179124,0.667727283434942,0,FALSE
"497",0.170744318049401,0.441855238052085,0,FALSE
"498",0.297788653057069,0.905778948916122,0,FALSE
"499",0.281884598312899,0.960152122424915,0,FALSE
"500",0.114622168475762,0.811150502413511,0,FALSE
"501",0.685148075222969,0.594116902677342,1,FALSE
"502",0.983204372227192,0.858397547388449,1,FALSE
"503",0.199975114548579,0.973536733770743,0,FALSE
"504",0.148213929263875,0.683688469463959,0,FALSE
"505",0.631335289916024,0.310738341649994,1,FALSE
"506",0.884666016791016,0.623777465894818,1,FALSE
"507",0.341375148156658,0.00400748825632036,1,FALSE
"508",0.00338171888142824,0.960891655413434,0,FALSE
"509",0.119352195411921,0.435919010313228,0,FALSE
"510",0.0068751045037061,0.692969803931192,0,FALSE
"511",0.68611624953337,0.809471609769389,1,FALSE
"512",0.880510804010555,0.265679205069318,1,FALSE
"513",0.688206531573087,0.84710844932124,1,FALSE
"514",0.133065410424024,0.510618889937177,0,FALSE
"515",0.986772352596745,0.752357908990234,1,FALSE
"516",0.550947879906744,0.217140749795362,1,FALSE
"517",0.406233245972544,0.352856158046052,0,TRUE
"518",0.514205438317731,0.68648902582936,1,TRUE
"519",0.766021595336497,0.177811307134107,1,FALSE
"520",0.98896937421523,0.0482628378085792,1,FALSE
"521",0.612179970135912,0.209586590062827,1,FALSE
"522",0.00985713861882687,0.149853374576196,0,FALSE
"523",0.164873728761449,0.510213838191703,0,FALSE
"524",0.606945419916883,0.0419492048677057,1,FALSE
"525",0.816810936667025,0.220939399907365,1,FALSE
"526",0.773406138410792,0.795699493028224,1,FALSE
"527",0.420719405869022,0.851223830832168,0,FALSE
"528",0.343190229032189,0.725647234590724,0,FALSE
"529",0.556140568573028,0.382959912531078,1,TRUE
"530",0.954517847392708,0.751548807835206,1,FALSE
"531",0.323262568796054,0.138090560678393,1,FALSE
"532",0.122645212104544,0.746494758874178,0,FALSE
"533",0.776356761576608,0.43559084739536,1,FALSE
